minute,period,shot_open_goal,shot_statsbomb_xg,fk_duration,pass_angle,pass_length,pass_switch,shot_x,shot_y,fk_x,fk_y,distance_to_goal,shooter_position_Center Attacking Midfield,shooter_position_Center Back,shooter_position_Center Defensive Midfield,shooter_position_Center Forward,shooter_position_Center Midfield,shooter_position_Goalkeeper,shooter_position_Left Attacking Midfield,shooter_position_Left Back,shooter_position_Left Center Back,shooter_position_Left Center Forward,shooter_position_Left Center Midfield,shooter_position_Left Defensive Midfield,shooter_position_Left Midfield,shooter_position_Left Wing,shooter_position_Left Wing Back,shooter_position_Right Attacking Midfield,shooter_position_Right Back,shooter_position_Right Center Back,shooter_position_Right Center Forward,shooter_position_Right Center Midfield,shooter_position_Right Defensive Midfield,shooter_position_Right Midfield,shooter_position_Right Wing,shooter_position_Right Wing Back,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,pass_height_Ground Pass,pass_height_High Pass,pass_height_Low Pass,fk_taker_position_Center Attacking Midfield,fk_taker_position_Center Back,fk_taker_position_Center Defensive Midfield,fk_taker_position_Center Forward,fk_taker_position_Center Midfield,fk_taker_position_Goalkeeper,fk_taker_position_Left Attacking Midfield,fk_taker_position_Left Back,fk_taker_position_Left Center Back,fk_taker_position_Left Center Forward,fk_taker_position_Left Center Midfield,fk_taker_position_Left Defensive Midfield,fk_taker_position_Left Midfield,fk_taker_position_Left Wing,fk_taker_position_Left Wing Back,fk_taker_position_Right Attacking Midfield,fk_taker_position_Right Back,fk_taker_position_Right Center Back,fk_taker_position_Right Center Forward,fk_taker_position_Right Center Midfield,fk_taker_position_Right Defensive Midfield,fk_taker_position_Right Midfield,fk_taker_position_Right Wing,fk_taker_position_Right Wing Back,distance_player_1,distance_player_2,distance_player_3,distance_player_4,distance_player_5,distance_player_6,distance_player_7,distance_player_8,distance_player_9,distance_player_10,angle_player_1,angle_player_2,angle_player_3,angle_player_4,angle_player_5,angle_player_6,angle_player_7,angle_player_8,angle_player_9,angle_player_10,teammates_player_1,teammates_player_2,teammates_player_3,teammates_player_4,teammates_player_5,teammates_player_6,teammates_player_7,teammates_player_8,teammates_player_9,teammates_player_10,pred_base_xg,pred_improved_xg,pctge_improvement
55,2,1,0.32109958,1.3299,-1.1478239,38.492207,1,115.8,37.3,99.6,74.2,4.992995093127976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.163330765278398,3.605551275463989,3.640054944640266,3.801315561749645,5.81377674149945,6.040695324215583,6.260990336999411,6.800735254367722,7.433034373659255,10.907795377618704,89.04515874612783,0.9548412538727366,168.1892754728135,87.37276438503854,53.31958749885492,116.080801226101,96.17017509502963,105.63249730305525,105.51915268431688,64.23949299131182,1,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,,,
37,1,1,0.0322408,1.996211,0.15776874,35.64267,1,114.5,53.4,79.8,45.8,14.48481963988506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999972,4.743416490252569,9.317188417113826,10.358088626768938,10.599056561788885,11.022250223978768,14.516886718577094,15.658863304850705,15.908802594790092,16.90266251216062,157.68441142412925,122.98925789289522,145.28900459037078,142.57483630178876,175.99229030806083,154.04322616622787,154.92055405321668,95.88603964282396,138.22439898884318,156.66743339341005,0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,,,
91,2,1,0.020647604,0.7726,-2.4186132,2.2671568,1,89.1,44.4,89.5,51.5,31.21169652550147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.687216658103182,4.750789408087885,6.580273550544851,8.105553651663786,8.125269226308756,8.139410298049862,8.452810183601676,11.473883387938022,12.211470017979003,12.986916493148025,48.2057910512608,112.23910746148016,171.32149727748876,169.774762180579,174.58098077234337,177.5364080093971,160.98473019295716,157.73987042259913,140.28835633099163,165.26334396210203,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,
58,2,1,0.052640352,1.1916,-2.47649,6.481512,1,100.9,47.1,105.4,50.0,20.376947759662137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2893768406797004,3.33016516106934,7.694153624668532,8.205485969764363,8.249242389456127,8.318653737234158,8.440379138403665,8.570297544426323,8.74642784226795,9.24553946506097,179.1451577426426,118.26072558482086,150.63587618961813,157.51325023989068,165.871993418849,169.2972893648813,173.31546380859444,148.1674589357471,169.42774066341204,161.53812285513214,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,,,
59,2,1,0.04388962,1.3121,0.6669082,17.944916,1,96.2,42.7,77.8,23.5,23.95266164750798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3341664064126368,3.4058772731852778,3.687817782917149,4.4407206622349,4.50111097397076,8.158431221748454,10.82266141020775,12.010412149464315,13.534031180694098,13.56244815658294,83.47765351098674,123.76408800637084,160.99892198794544,150.63461734862474,97.74530032295972,4.837662171117004,132.07149026187923,130.9562239183583,88.40203812498497,78.02731822689503,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,,,
50,2,1,0.23064853,0.716939,-0.017339302,17.3026,1,109.2,30.6,88.1,28.0,14.31782106327635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2041594578792263,5.024937810560445,5.126402247190516,7.576938695805846,8.28794304999739,8.74642784226795,9.800510190801289,10.317460927960912,11.200446419674526,12.041594578792296,89.40180594057374,35.324752139644225,61.591390496727335,63.538873776911295,179.45921652207403,71.99910180921742,139.2481254664297,97.49929829283644,130.52378941055682,135.79898696787006,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,,,
91,2,1,0.16367513,1.2123,-0.348771,29.26175,1,112.4,38.7,84.8,51.5,7.710382610480488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5830951894845285,4.101219330881977,4.455333881989099,4.876474136094652,6.200806399171001,6.8468971074494736,7.106335201775948,7.406078584514212,9.167878707749145,9.651942809610931,111.25710412273358,81.6905286179566,71.25386478730516,37.84825364160132,79.36930223788752,163.58351078290335,48.99605927184005,82.61487818049301,23.591320094597844,15.653515463313177,0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1,,,
17,1,1,0.056332696,1.867661,-0.9966365,34.061855,1,99.6,33.4,80.0,63.0,21.44108206224677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.80178514522439,3.008321791298272,4.304648650006181,4.382921400162226,4.883646178829921,5.547071299343472,7.641989269817126,8.268010643437757,8.73212459828649,9.209777413162596,163.10343060505056,129.3756560891127,138.66340746392734,73.15008839564337,155.41747268400644,128.09553620173597,119.19317663465428,140.0802149032896,131.55729749266405,59.40646638508504,0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,,,
32,1,1,0.02573767,1.0914,1.7894653,2.7658634,1,90.2,38.2,88.5,38.0,29.854312921251427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6674241641784575,7.0178344238091,8.256512580987199,12.04200979903272,12.578155667664475,13.201893803541978,13.42385935563987,16.056151469141035,16.414932226482083,16.487874332369223,60.67702403386341,172.45776404798306,159.64473213391975,152.53258176405836,147.5330205652706,142.97368240958554,151.8874820838764,137.1033280912675,144.14265346856257,136.24457716999365,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,,,
39,1,1,0.06969611,1.333,-0.96055686,33.678627,1,111.4,41.7,95.9,70.8,8.766413177577242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9999999999999986,1.0,1.1045361017187203,1.8110770276274863,2.6000000000000054,3.720215047547648,4.5177427992306045,5.5,6.113100686231172,6.3600314464631404,154.31185656435252,101.1817542101967,174.0126746975382,107.52194595610624,123.80161915823707,115.07208352724794,106.51771859785822,101.1817542101967,97.43002513967068,42.12852295732738,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,,,
11,1,1,0.11976612,1.792744,-0.28265312,31.552021,1,112.4,39.4,83.2,46.3,7.623647421018362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019803902718556,2.5,2.507987240796901,4.50111097397076,6.661080993352349,7.844743462982074,8.73212459828649,9.204890004774644,9.64209520799292,9.932774033471214,164.17607906797875,32.35590918784274,28.012554133953262,3.240958437944633,176.74882243957592,96.50946750574188,72.24549162681151,12.542977118615708,89.15816341514606,21.48948792593103,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,,,
14,1,1,0.018505502,2.2367,-2.132115,31.185253,1,87.1,44.7,102.8,72.4,33.23401871576774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.607756027760065,12.955693729013516,14.993998799519757,17.10818517552344,18.44559568027013,18.82232716748915,19.10235587565053,20.59223154492976,21.02974084481309,22.711450856341173,149.06018654196654,177.1844433157889,101.7550627596995,153.11723056651735,162.5097068439307,173.35555207910946,172.76975736074843,176.92930456627138,153.86573603993065,128.83253642525958,0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,,,
58,2,1,0.048437044,2.5049,-0.38911673,47.44692,1,105.5,32.0,63.2,44.7,16.560495161679196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7280109889280544,2.6000000000000054,4.148493702538307,5.966573556070515,6.020797289396148,8.598255637046393,13.569450983735484,13.58234147707972,13.723337786413335,15.033296378372908,135.16802233216654,173.73328318112954,134.26283301573682,111.55375026409476,114.12294007618452,62.02219131562959,0.7011816985077909,42.51357662680227,173.38000650640157,122.70065660120106,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,,,
45,1,1,0.10671539,1.9122,-0.44628468,43.78881,1,114.4,33.5,77.3,50.3,8.579627031520655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3605551275463981,1.8973665961010309,2.4041630560342595,5.069516742254635,6.139218191268331,7.324616030892003,8.12157620169878,8.130190649671142,10.42353107157072,12.3320720075744,105.56376891013882,22.311214740958533,147.67367662802792,34.3952219881946,61.47895911185494,35.02787253736744,101.25510399361455,107.32315433240134,40.42409176821016,40.86091124872672,0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,,,
40,1,1,0.083652586,1.1363,1.8195665,25.587692,1,108.2,36.3,114.6,10.0,12.366486970841798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.545327270945399,5.442425929675108,5.554277630799519,6.389641577364415,6.62193325245732,7.0178344238091,7.75241897732572,8.45990543682374,8.988882021697693,9.402127418834516,147.05347770410162,176.9764740675583,139.25665597633338,162.87779575680537,124.336276900526,148.36481717277573,137.61254050189947,129.65200671008762,75.13365843237925,161.37182201791188,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0,,,
89,2,1,0.05096012,1.4379,1.0700454,39.78467,1,106.9,38.4,86.3,4.1,13.19734821848692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603121954188134,1.7117242768623704,2.1023796041628584,2.758622844826743,3.701351104664345,3.758989225842503,7.244998274671986,7.440430095095305,7.528612089887485,10.049875621120885,176.61286584850933,103.6733053342446,170.31022047960562,143.43226924087392,84.58468917248982,54.42607180754655,117.14927153595288,133.2173062639328,66.04570818152577,128.1227730348324,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,,,
69,2,1,0.11304236,1.2208,-0.23464069,25.807169,1,104.4,33.6,80.1,43.5,16.861791126686388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9219544457292848,4.177319714841086,6.082762530298219,6.262587324740471,7.397972695272667,8.800568163476713,9.82293235240882,13.678084661238213,14.701360481261585,15.463828762631834,80.22260265424319,123.34714523523132,31.76852726293327,92.71392316385604,121.6412035180458,103.91263221070685,103.16366711249236,58.43806720054014,113.08569137602608,175.777240328141,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,,,
9,1,1,0.019776277,1.520195,-1.0377162,18.69385,1,86.0,36.5,64.6,41.3,34.1796723214252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701063709417263,4.8259714048054585,6.074537019394977,6.1,10.22154587134451,10.52093151769367,15.697452022541748,16.800297616411438,17.92344832893492,19.40927613281855,54.83124522237265,179.9305295526729,116.10225203781116,16.266250422112723,126.45661947913216,149.76994131489124,123.69451020724613,96.21843488550198,126.01877815871848,110.42362458917574,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,,,
0,1,1,0.14767951,1.702397,0.85176116,45.850735,1,112.3,41.4,84.1,9.3,7.826237921249266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8602325267042592,0.9055385138137396,1.8999999999999984,2.418677324489556,4.891829923454003,5.46717477313466,6.578753681359412,6.718630812896333,8.637129152675675,8.798295289429653,64.76716867679147,73.35496178532442,79.69515353123398,17.429862817667747,51.16022272766166,50.1104175610312,29.84150140689438,165.42726023094323,85.00969920117872,41.82702371552472,0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,,,
83,2,1,0.06911951,1.1849,0.7833192,34.01191,1,112.8,45.6,89.5,24.5,9.121403400793108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7280109889280554,1.236931687685302,1.9104973174542872,2.20227155455452,2.247220505424417,3.517101079013795,4.393176527297756,7.261542535852838,9.840731680114038,9.968951800465286,111.9295877501752,51.91122711902485,174.99608004775965,49.52245414640215,70.15062796567601,66.95149631925757,176.5663696375494,164.80557595592668,90.30639162227072,114.53573474773482,0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,,,
32,1,1,0.14227276,1.4904,1.1296169,31.849648,1,112.8,42.4,95.8,10.9,7.589466384404112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943398113205658,2.8999999999999986,2.941088233970543,6.772001181334804,8.73212459828649,9.873196037757983,10.346980235798265,11.20089282155668,11.516944039110372,11.610340218959983,140.44033203100557,108.434948822922,90.61605990839936,177.85909863367726,84.80557109226518,101.4538914160922,73.66975158634524,100.73889710090542,88.11181199325905,7.512144103052658,0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,,,
41,1,1,0.15352145,1.8795,-0.6539902,28.601574,1,116.6,34.8,92.0,51.0,6.212889826803632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.118033988749895,1.84390889145858,8.095677859203636,8.372574275573788,10.480935072788109,10.604244433244633,12.081390648431166,12.637246535539296,12.879829191413991,14.200352108310549,149.74356283647074,134.29268063145602,82.4369726612494,49.27206657234399,63.94650468950905,72.69266695206427,63.47591338661385,43.555007494023535,88.1667024823229,76.14961749171724,0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,,,
82,2,1,0.094058864,1.2645,1.4625257,27.762566,1,110.0,35.1,107.4,4.0,11.13597772986279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8944271909999159,3.981205847478879,8.523496934944012,9.22659200355147,9.489467845985883,9.54620343382645,11.205802068571447,11.822859214251006,12.041594578792294,15.65886330485071,142.6699051861777,141.38257624465226,4.974185625980012,120.45593196067318,123.97879214082492,176.6996864622215,59.085851554554765,124.37202734460996,127.60141702668508,51.03332814456056,0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,,,
43,1,1,0.020182684,0.861444,-0.6053366,30.402138,1,91.0,26.9,77.2,25.2,31.82153358969363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8639358172723326,9.440338976964751,10.34456378974,11.58835622510803,13.250283015845357,13.56244815658294,14.972307771349074,15.55892027102138,16.36856743884449,20.72703548508565,124.74731801869484,167.92549085174073,126.15137507286532,94.024399815548,179.74045586202965,108.8094311973747,130.20267364791394,158.26821599156662,155.59455356214784,149.6868484760272,0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,1,,,
5,1,1,0.07414227,1.6902,-1.5066172,38.98025,1,112.2,37.2,109.2,75.1,8.287339742040261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8485281374238489,1.6401219466856758,3.710795063055904,4.23792402008342,4.704253394535626,5.830951894845303,5.84636639289739,7.404052944165101,9.002777349240619,11.253888216967498,154.74683660542613,107.8217554234013,5.710593137499633,90.4567903862373,107.31018835861596,48.08681757249142,6.899131746708427,176.7300447882619,121.93049319141343,115.35611105187188,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,,,
24,1,1,0.22896504,1.0987,-0.7998064,24.539152,1,111.9,42.2,93.0,62.0,8.393449827097314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0099751242241783,2.500000000000006,2.5709920264364867,3.720215047547653,4.049691346263323,4.317406628984584,4.785394445602167,7.206941098690898,10.089598604503554,10.76150547089021,69.09415833568036,88.93504381850794,1.6995152460239873,21.05858921062483,48.10049144980779,118.587746280571,10.834343664693431,166.1406444277428,118.9560336386111,22.63303930779297,0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,,,
92,2,1,0.060766436,1.8335,-0.8072434,42.082893,1,107.1,39.3,79.1,71.7,12.918978287774934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7071067811865425,1.4317821063276333,1.526433752247383,2.1377558326431907,2.9410882339705475,4.4721359549995805,5.346026561849461,8.67640478539354,8.823831367382317,8.858893836140036,78.76387055022799,74.79921582737155,145.28647065813496,97.67827077194634,104.71286181890646,97.19881937314976,94.4177933430222,60.919578941952246,54.5476271949515,25.19472867038992,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,,,
21,1,1,0.005695229,1.1643,1.8736812,5.0289164,1,82.1,39.7,82.6,41.7,37.90118731649446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6925824035672505,5.000999900019995,11.18033988749895,12.00041665943312,13.787675656179337,17.95132307101624,18.61880769544602,20.94612135933524,21.53903433304289,21.63423213335754,74.47799271455007,179.3077562877835,136.72122498865212,179.97606534865295,144.58850450957158,140.1984183314145,173.97739458760682,167.70008674082266,160.92495110090405,166.54574131610326,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,,,
20,1,1,0.13846394,1.0355,-0.88698894,29.283783,1,114.0,43.3,95.9,63.6,6.847627326307995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166190378969057,2.0615528128088343,2.5632011235952668,2.8425340807103736,4.870318264754361,5.536244214266566,5.756735185849701,5.913543776789006,7.885429601486526,9.489467845985883,177.84703721089969,38.35555207910955,40.63316103744342,158.10020060547345,47.989801768783714,171.26073212156567,45.98669735871975,114.93226924012528,131.26079025077968,0.1851657711448781,0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,,,
33,1,1,0.054853868,1.205082,-0.40416452,18.05464,1,106.4,26.3,85.6,30.8,19.304144632694808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.806225774829855,10.447966309287184,10.692053123698924,11.107204868912795,11.562439189029282,11.610770861575032,12.037026210821333,15.37172729396407,18.099999999999994,18.402445489662504,142.33489006046895,140.702198268695,142.73369415020616,92.03396354394364,85.64992362415568,165.75047856124905,169.0319589290615,176.36175772957745,141.23544871993423,156.89565110563882,0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,,
48,2,1,0.14825545,1.2272,0.8240263,29.296074,1,112.8,40.8,93.4,20.3,7.244308110509936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000028,2.7586228448267485,2.915475947422644,2.941088233970539,3.1320919526731625,5.220153254455279,6.258594091327549,6.2641839053463295,6.365532185135809,7.359347797189638,173.6598082540901,37.19100753970438,74.1738459238275,41.65140518554312,66.96056402009665,63.48915484223977,173.41419262120402,66.96056402009653,52.61322176596661,53.54278990767568,0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,1,,,
64,2,1,0.2060229,1.7256,-1.4592817,38.640007,1,114.8,32.2,111.2,71.0,9.374433316206373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0049875621120885,2.0223748416156715,4.799999999999997,8.37257427557379,9.00222194794152,9.492101980067428,10.0687635785135,10.97679370308106,12.120231020900546,15.414927829866729,140.59933933652087,25.15930191603177,146.3099324740202,153.85935424228353,145.03690245396348,157.85662301994756,111.83071678789452,163.25915670784167,149.62087398863164,134.70842094200745,0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,,,
79,2,1,0.03783278,0.93222,-2.3978372,13.58823,1,95.8,45.3,100.3,54.7,24.77357463104588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299999999999997,6.772001181334804,7.942921376924233,9.32362590412121,9.633794683301074,11.06390527797487,12.571793825862716,13.315404612703292,13.656500283747665,15.616977940690056,167.64679176582592,61.35274430922704,178.53231882048505,116.1146550779734,87.20688824671223,162.54409402746762,179.58239430909472,178.0038761912272,162.97260037288495,124.15461772052592,0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1,,,
64,2,1,0.2980615,1.4646,1.7112448,29.288393,1,113.5,43.0,118.5,15.2,7.158910531638177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8062257748298515,3.2984845004941303,3.4058772731852787,5.11566222497146,5.220153254455275,6.395310782127794,13.44953530795767,13.903237033151669,19.10235587565052,23.61800160894228,58.099843082266666,128.81138403675837,118.1416012322618,20.29053455928732,98.0758963348383,177.80942613596207,106.22331033501187,60.4086306118198,62.544897929580365,87.0165999677719,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,,,
