minute,period,shot_open_goal,shot_statsbomb_xg,fk_duration,pass_angle,pass_length,pass_switch,shot_x,shot_y,fk_x,fk_y,shooter_position_Center Attacking Midfield,shooter_position_Center Back,shooter_position_Center Defensive Midfield,shooter_position_Center Forward,shooter_position_Center Midfield,shooter_position_Goalkeeper,shooter_position_Left Attacking Midfield,shooter_position_Left Back,shooter_position_Left Center Back,shooter_position_Left Center Forward,shooter_position_Left Center Midfield,shooter_position_Left Defensive Midfield,shooter_position_Left Midfield,shooter_position_Left Wing,shooter_position_Left Wing Back,shooter_position_Right Attacking Midfield,shooter_position_Right Back,shooter_position_Right Center Back,shooter_position_Right Center Forward,shooter_position_Right Center Midfield,shooter_position_Right Defensive Midfield,shooter_position_Right Midfield,shooter_position_Right Wing,shooter_position_Right Wing Back,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,pass_height_Ground Pass,pass_height_High Pass,pass_height_Low Pass,fk_taker_position_Center Attacking Midfield,fk_taker_position_Center Back,fk_taker_position_Center Defensive Midfield,fk_taker_position_Center Forward,fk_taker_position_Center Midfield,fk_taker_position_Goalkeeper,fk_taker_position_Left Attacking Midfield,fk_taker_position_Left Back,fk_taker_position_Left Center Back,fk_taker_position_Left Center Forward,fk_taker_position_Left Center Midfield,fk_taker_position_Left Defensive Midfield,fk_taker_position_Left Midfield,fk_taker_position_Left Wing,fk_taker_position_Left Wing Back,fk_taker_position_Right Attacking Midfield,fk_taker_position_Right Back,fk_taker_position_Right Center Back,fk_taker_position_Right Center Forward,fk_taker_position_Right Center Midfield,fk_taker_position_Right Defensive Midfield,fk_taker_position_Right Midfield,fk_taker_position_Right Wing,fk_taker_position_Right Wing Back,distance_to_goal,distance_player_1,distance_player_2,distance_player_3,distance_player_4,angle_player_1,angle_player_2,angle_player_3,angle_player_4,teammates_player_1,teammates_player_2,teammates_player_3,teammates_player_4
30,1,1,0.08650046,1.612208,1.3718076,36.928715,1,112.0,40.7,103.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.030566605165541,0.5,1.280624847486568,1.9104973174542823,3.1016124838541654,174.99935540244155,133.66045285164844,137.87954820089683,93.15303433156396,0,1,0,1
117,4,1,0.0053589735,1.664232,-1.3980391,15.125145,1,79.6,40.3,70.9,53.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.40111384603153,6.800000000000011,9.54620343382645,12.64001582277491,12.775758294520138,179.57454411074187,44.99894953010465,143.4649004400936,108.29313308942295,0,1,1,0
76,2,1,0.013836977,2.124673,0.7487845,38.633923,1,106.0,54.0,76.6,26.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.79898987322333,0.6324555320336781,2.4020824298928685,3.2015621187164243,3.894868418830091,153.43494882292222,137.38594403038886,6.340191745909908,164.19748604606457,0,0,1,0
3,1,1,0.0673188,1.905952,-0.93540776,46.84154,1,111.2,37.0,84.5,75.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.297311439335566,1.118033988749895,1.1661903789690644,2.72946881279124,2.9154759474226535,134.61023880468193,77.8609534861662,100.3977409967593,40.99105584032256,0,0,0,0
8,1,1,0.14932786,1.404556,-0.82635885,34.535778,1,106.9,45.5,85.3,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.207744367069669,4.6097722286464435,6.100819617067859,6.519202405202649,7.35527021937332,10.246161839734903,113.71416049462199,108.37626419389093,68.87667566409277,0,1,0,0
36,1,1,0.03628807,1.209275,0.9566369,28.632324,1,108.1,32.7,89.9,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.960659010233009,0.7000000000000028,2.1213203435596437,2.4207436873820396,4.47213595499958,148.47315811273117,50.34305575857528,159.81700507951192,148.09189306434683,0,0,1,1
8,1,1,0.009732579,1.439992,2.6740692,11.5381975,1,102.0,18.5,112.3,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.040149785619903,3.328663395418647,4.841487374764079,9.556673061269803,11.060289327137873,172.7988431251376,91.64621995472683,116.62720445156944,167.22070958342144,0,1,1,0
17,1,1,0.02095746,2.063932,2.1100097,14.217243,1,91.3,35.5,98.6,23.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.05064543172837,4.004996878900157,8.393449827097315,8.41486779456457,8.697700845625812,173.951298751689,149.41424440655305,84.49533728057195,171.51778432751073,0,0,1,0
29,1,1,0.008250552,1.353577,2.5652175,2.3853722,1,92.8,57.7,75.1,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.451964501398066,7.615773105863915,8.14677850441511,9.044335243676011,9.823441352194246,160.61783318217957,105.42979751898142,141.08775951714614,79.07286085935701,0,0,0,1
41,1,1,0.06254392,0.943585,1.8259788,2.376973,1,100.7,37.8,101.3,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42498391247725,2.0880613017821084,5.107837115648857,5.499999999999996,6.132699242584787,100.19618828911177,163.45175502840866,149.6331582990376,120.56040539489342,1,0,0,0
47,2,1,0.039380755,1.460802,2.794531,4.9979997,1,108.6,25.1,113.3,23.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.760863519571803,2.920616373302054,3.8013155617496537,4.110960958218884,6.60378679243962,165.46666959370225,125.91219130310141,101.52555916716128,174.58575614620716,0,1,0,0
49,2,1,0.062251043,1.862133,0.3479836,32.551037,1,112.3,45.7,81.7,34.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.580187889597994,0.984885780179618,7.240165743959191,7.286288492778747,7.891767862779548,167.45143285508306,176.081525353104,10.15728132879802,117.76489385694006,0,0,0,0
2,1,1,0.038571585,1.429591,-1.0365739,30.441584,1,105.9,42.6,88.8,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.337712509323092,0.921954445729281,2.6305892875931813,3.080584360149873,3.125699921617557,149.84652290446894,88.2983447130811,87.31379524307756,86.90456181041829,0,0,1,1
19,1,1,0.005847379,1.603286,-1.5707964,7.2,1,78.6,48.3,76.8,51.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.22380844973604,7.317103251970691,8.945389874119524,12.998846102635424,16.424676556937126,74.74520659716885,174.43778136389935,161.59311064107862,104.47767437439991,1,0,0,1
3,1,1,0.016187776,1.060732,-1.5363272,2.9017236,1,85.3,39.5,82.3,41.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34.70360211851214,1.4035668847618181,5.92114853723499,7.1063352017759405,8.417244204607586,86.73991369046745,174.33046915447727,14.666225962097748,79.60024164446615,1,0,1,1
11,1,1,0.023318952,0.977966,-1.0091728,10.515227,1,88.3,39.2,78.1,60.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.710093030453255,3.577708763999657,4.123105625617662,8.041144197189855,8.558621384311845,64.88059224347826,130.53950230678583,170.69467642736822,5.264193387200647,0,0,0,0
20,1,1,0.051069204,1.500687,-1.2466284,39.24398,1,110.6,35.8,97.9,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.295630140987008,0.5,0.5999999999999943,2.3021728866442643,2.3086792761230317,114.07549825507883,65.92450174492117,63.43494882292216,48.274377524991294,0,0,0,1
44,1,1,0.06535485,2.137059,1.5707964,35.1,1,112.2,45.2,111.9,10.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.374433316206373,0.7071067811865505,0.8062257748298531,4.011234224026316,4.527692569068708,154.4400348281763,49.18491612511776,119.40091419716083,166.90015691773363,0,0,0,0
51,2,1,0.17657523,2.062609,0.21835566,34.622105,1,114.1,42.6,81.3,37.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.447480127925954,0.5830951894845322,3.1622776601683795,5.1009802979427485,5.292447448959695,172.81827389114747,95.34708160029936,157.34127229085408,91.57855189116397,0,0,0,0
56,2,1,0.008582738,0.84535,-1.5263811,4.504442,1,83.5,39.2,83.9,40.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.508766070630216,2.5495097567963922,6.835934464285037,9.600520819205586,9.608329719571445,79.94566440000564,172.86701051933105,178.14759367474508,178.86965284363694,1,0,0,0
3,1,1,0.050663184,1.041656,0.17440054,21.323462,1,105.7,31.9,86.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43471934655411,2.662705391138872,5.124451190127582,6.140032573203502,6.251399843235112,116.1844511883112,136.54919744599974,126.07496261777392,67.82370752541247,0,1,0,1
44,1,1,0.027359113,3.154859,-0.47149402,51.296978,1,100.0,40.6,54.3,65.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.008997975910734,0.5099019513592787,2.9832867780352563,4.6097722286464435,4.981967482832466,166.97170952432418,142.15869003266096,137.68034735334007,12.126069314145523,0,0,0,0
19,1,1,0.097134925,1.097362,0.9451725,32.445183,1,115.7,31.6,95.2,9.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.436630754670862,1.1000000000000014,2.7073972741361727,5.360037313302956,5.920304046246268,152.89187712919826,157.12827192825713,161.4754986093121,168.5714012516174,0,1,0,0
32,1,1,0.15241107,1.611,-0.77544826,28.4271,1,111.7,36.7,90.8,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.93196506934504,0.8944271909999222,3.436568055487922,4.870318264754365,5.515432893255063,41.75265720967689,76.68359451078766,92.50328358743408,179.30215656128598,0,1,0,0
4,1,1,0.104610674,2.555346,0.48890057,38.96473,1,114.7,46.3,79.5,28.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.232860985101105,0.4472135954999516,1.7804493814764866,2.2090722034374553,3.5000000000000084,103.50783887527218,88.08433653501783,45.267318960085866,3.20299240650686,0,0,1,1
77,2,1,0.32638654,2.694027,0.6697689,50.25734,1,113.8,39.4,71.8,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.228964600958977,4.346262762420144,4.401136216933069,5.0039984012787215,5.64358042380898,17.49795185687177,4.225587479077233,176.76306989098248,35.27242144859848,0,0,0,0
82,2,1,0.17164268,1.974818,0.49977645,37.142967,1,110.1,40.6,79.3,23.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91816515288993,2.8319604517012547,3.3970575502926037,4.6065171225124075,5.6302753041036935,51.33063448502906,43.9177147714717,59.41046733692427,66.80949297663587,0,0,1,0
74,2,1,0.06497681,2.374029,1.2575804,44.46324,1,115.6,47.1,102.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.352843827104639,0.9219544457292965,2.8231188426986256,3.3734255586865967,4.97292670366255,171.18595847666,171.1448473159251,46.23661443413192,163.3668149286479,0,0,0,0
75,2,1,0.040398106,1.703815,0.9698448,38.554897,1,110.6,45.1,90.2,13.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.694391053257783,1.2206555615733719,1.8027756377319946,2.1189620100417055,2.915475947422656,173.49016554848166,117.82774672697978,42.227768033771135,140.64853156912304,0,0,0,0
88,2,1,0.0326564,1.237801,0.76427454,20.086313,1,94.0,44.7,76.2,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.421392847463583,4.560701700396557,6.174139616173248,10.007996802557443,10.097524449091472,154.4982228036147,165.34188968523242,97.95604845068904,177.72295190099388,0,0,0,0
15,1,1,0.022451213,2.096753,-0.7646543,34.08988,1,102.9,40.0,79.7,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.099999999999994,0.6708203932499306,1.414213562373092,2.4999999999999956,2.6076809620810493,153.434948822922,98.13010235415554,106.26020470831172,147.5288077091514,0,0,1,1
7,1,1,0.03735426,1.70463,1.849096,18.200275,1,102.9,25.7,107.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.291253890259288,2.4020824298928543,4.738143096192853,6.440496875241845,9.12195154558497,142.48164394994745,174.04920268417465,114.32637229521987,175.3484445135534,0,0,0,0
83,2,1,0.050424516,1.930319,0.51366407,38.46375,1,108.9,44.1,75.8,25.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.833004690272032,0.6708203932499306,0.9055385138137412,1.4866068747318515,1.835755975068586,133.16226320961212,103.93249386739943,152.5463746194036,80.91493207051847,0,0,0,0
52,2,1,0.05722736,2.689177,-0.054918543,38.25768,1,99.3,41.6,49.5,76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.761743664731057,2.901723625709387,6.648308055437863,7.915806970865326,8.036168241145779,173.6051948502634,131.79900409627658,171.9586441570279,167.78891743213327,0,0,0,1
55,2,1,0.12001419,1.960854,-1.0973344,41.011463,1,112.5,39.9,92.9,77.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.500666637039671,1.4560219778561039,1.9209372712298562,2.668332812825267,4.382921400162224,105.1814974399931,129.4237067150202,76.24148474715362,117.91358015871319,0,0,0,1
44,1,1,0.07096124,1.857826,-1.970217,21.600231,1,103.2,44.7,114.5,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.44505660638566,4.396589587396126,7.1196910045310275,7.2277243998370615,7.3000000000000025,178.43105436971436,134.92497568029378,178.79117753773028,154.51750515061366,0,1,1,0
26,1,1,0.072760865,1.531013,-1.670465,38.189526,1,105.5,38.4,111.6,74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.588008774332431,4.229657196511323,4.401136216933077,4.780167361086849,4.939635614091388,179.507844144546,117.6147309944459,112.07757202849977,105.07380355035873,0,0,1,1
60,2,1,0.07262766,1.677265,-1.3694792,35.007,1,111.5,39.8,102.9,73.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50235261559999,1.34536240470737,1.360147050873538,1.3928388277184094,2.7018512172212565,40.639325215618,142.62473933469772,160.31037625477674,127.64310676230697,1,0,0,0
87,2,1,0.15294062,2.771151,-0.49950668,49.896393,1,114.2,28.0,55.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.328165665236908,2.0024984394500787,2.765863337187869,3.605551275463989,9.021086409075124,61.341568279388284,51.67516579634853,172.1059589685202,118.22329593688174,0,0,0,0
6,1,1,0.008673505,5.14404,-0.14641024,65.80402,1,103.9,64.7,40.1,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29.4838939083697,2.580697580112795,5.703507692639682,7.685050422736337,10.200490184299971,92.44048992704386,148.9123659480906,24.660344295946285,56.34110680250307,0,0,0,1
74,2,1,0.11892551,1.406792,-0.8862315,30.205463,1,110.0,43.0,91.5,69.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.44030650891055,0.49999999999999717,1.4317821063276333,2.11896201004171,2.1377558326431974,143.5691418798375,118.79400131100564,125.98929045318242,95.91494636643088,0,1,0,0
28,1,1,0.20280479,2.075617,-0.88109106,40.703438,1,112.4,44.3,86.5,75.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.732124598286484,1.208304597359452,3.2249030993194165,4.382921400162224,4.438468204234429,174.94323015691748,112.37570827459726,92.35104292571599,105.15139258055191,0,0,1,1
93,3,1,0.026211254,2.098165,1.067849,42.11532,1,108.2,44.1,87.9,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.491997438360285,0.7280109889280554,1.0770329614268976,1.104536101718727,1.7029386365926429,176.78522277894197,92.64123636437013,114.35460202971578,164.2062875414486,0,0,1,0
46,1,1,0.006017481,0.855319,2.156639,12.841339,1,84.4,25.5,82.6,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.43969302687002,1.7029386365926389,10.012492197250394,11.10180165558725,11.560276813294742,117.60240836791738,160.70117190330302,157.52616965853935,52.274966473791146,0,0,0,0
58,2,1,0.03582196,2.187926,-0.63621426,35.680946,1,108.3,32.9,79.6,54.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.685759021698434,1.2165525060596472,2.5495097567963922,2.5806975801127865,3.605551275463991,158.21137119144504,109.94101854256049,94.28672677539373,118.07112089671641,0,1,0,0
56,2,1,0.23457289,1.316858,-1.0446246,26.482069,1,113.7,39.1,100.4,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.363961030678924,1.2083045973594584,1.252996408614172,1.7464249196572919,2.256102834535698,57.4259428654275,69.51964268819044,111.37062226934295,69.06563158055728,1,0,0,0
59,2,1,0.055313714,1.788449,-0.3416155,33.43187,1,112.6,30.7,81.1,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.884864324004717,0.707106781186546,3.5846896657869807,4.699999999999999,6.122091146005586,133.3606692803201,111.34938608240034,141.49077163447564,103.12328624961414,0,0,1,0
81,2,1,0.04646732,2.129619,-0.69762427,35.49197,1,110.0,36.4,82.8,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.628264204469138,0.8944271909999126,1.3000000000000027,2.580697580112789,2.7166155414412274,173.23382517744705,87.17901140648456,105.73880143744942,103.45868460861509,0,0,0,0
76,2,1,0.037890323,1.790351,-0.15976411,21.372179,1,107.6,34.9,86.5,38.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.407833531186167,0.9055385138137475,1.414213562373092,2.7294688127912377,4.780167361086849,163.9833004166156,104.22678897513876,103.92992230781381,83.42386198022123,0,0,0,0
55,2,1,0.08009094,1.69662,1.2084178,38.92814,1,112.0,44.9,98.2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.381364506296512,1.3038404810405335,1.3999999999999986,2.280350850198279,2.9154759474226504,62.9112359907813,121.48746936421398,46.74258806727178,0.5237128321405706,0,0,0,0
76,2,1,0.03963421,2.041937,-0.9173992,42.442078,1,106.3,31.1,80.5,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.337074401495517,1.0049875621120898,2.4596747752497623,3.512833614050059,3.7947331922020484,62.7014281165394,96.44411384388283,61.88992743282699,51.444113843882725,0,0,0,0
